# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2025-11-29T16:44:18.671Z
#
# Location: GEO -12.0N 283.2E, URSI-Code JI91J JICAMARCA
# Instrument: Ionosonde, Model: DPS-4
#
# Query for measurement intervals of time:
# 2015-11-01T00:00:00.000Z - 2015-12-31T23:59:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
# hF [km] - Minimum virtual height of F trace
# hmF2 [km] - Peak height F2-layer
# B0 [km] - IRI thickness parameter
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of JI91J data provider
#
#Time                     CS   foF2 QD     hF QD   hmF2 QD    B0 QD
2015-11-01T00:00:00.000Z 100  8.200 //  318.0 //  429.1 // 116.4 //
2015-11-01T00:15:00.000Z 100  8.000 //  327.0 //  438.9 // 118.5 //
2015-11-01T00:30:00.000Z 100  7.900 //  326.0 //  444.1 // 120.7 //
2015-11-01T00:45:00.000Z 100  7.600 //  315.0 //  429.5 // 114.6 //
2015-11-01T01:00:00.000Z 100  7.200 //  300.0 //  399.9 //  95.9 //
2015-11-01T01:15:00.000Z 100  7.500 //  310.0 //  448.0 // 153.3 //
2015-11-01T01:30:00.000Z 100  7.300 //  310.0 //  433.7 // 118.2 //
2015-11-01T01:45:00.000Z 100  7.300 //  340.0 //  448.4 // 126.2 //
2015-11-01T02:00:00.000Z 100  7.500 //  325.0 //  436.5 // 119.4 //
2015-11-01T02:15:00.000Z 100  7.700 //  320.0 //  438.8 // 132.4 //
2015-11-01T02:30:00.000Z 100  7.800 //  305.0 //  419.7 // 112.7 //
2015-11-01T02:45:00.000Z 100  7.800 //  306.0 //  412.0 // 104.2 //
2015-11-01T03:00:00.000Z 100  7.800 //  305.0 //  399.6 //  96.3 //
2015-11-01T03:15:00.000Z 100  8.300 //  300.0 //  398.5 //  98.2 //
2015-11-01T03:30:00.000Z 100  8.300 //  300.0 //  403.6 // 104.2 //
2015-11-01T03:45:00.000Z 100  9.300 //  295.0 //  378.3 //  84.0 //
2015-11-01T04:00:00.000Z 100  9.800 //  290.0 //  355.1 //  62.0 //
2015-11-01T04:15:00.000Z 100 10.100 //  285.0 //  324.2 //  40.3 //
2015-11-01T04:30:00.000Z 100  8.800 //  260.0 //  314.9 //  49.1 //
2015-11-01T04:45:00.000Z 100  9.400 //  250.0 //  292.5 //  37.6 //
2015-11-01T05:00:00.000Z 100  8.600 //  235.0 //  330.3 //  93.6 //
2015-11-01T05:15:00.000Z 100  8.600 //  225.0 //  297.6 //  78.4 //
2015-11-01T05:30:00.000Z 100  7.900 //  216.0 //  253.5 //  33.9 //
2015-11-01T05:45:00.000Z 100  7.500 //  215.0 //  249.3 //  34.1 //
2015-11-01T06:00:00.000Z 100  6.900 //  210.0 //  240.0 //  31.7 //
2015-11-01T06:15:00.000Z 100  6.400 //  206.0 //  233.3 //  28.8 //
2015-11-01T06:30:00.000Z 100  6.000 //  202.5 //  230.9 //  32.0 //
2015-11-01T06:45:00.000Z 100  5.500 //  210.0 //  232.0 //  28.8 //
2015-11-01T07:15:00.000Z 100  5.100 //  212.0 //  259.5 //  54.3 //
2015-11-01T08:15:00.000Z 100  3.800 //  218.0 //  251.8 //  46.0 //
2015-11-01T08:30:00.000Z 100  3.600 //  228.0 //  266.0 //  58.5 //
2015-11-01T08:45:00.000Z 100  3.800 //  232.0 //  267.5 //  55.0 //
2015-11-01T09:00:00.000Z 100  3.700 //  243.0 //  292.0 //  68.3 //
2015-11-01T09:15:00.000Z   0  4.300 //  245.0 //    --- __   --- __
2015-11-01T09:30:00.000Z   0  4.500 //  234.0 //    --- __   --- __
2015-11-01T09:45:00.000Z 100  5.200 //  237.0 //  292.0 //  65.3 //
2015-11-01T10:00:00.000Z 100  5.500 //  236.0 //  302.8 //  79.3 //
2015-11-01T10:15:00.000Z  70  5.600 //  223.0 //  330.9 // 126.4 //
2015-11-01T10:30:00.000Z 100  5.900 //  238.0 //  290.5 //  82.6 //
2015-11-01T10:45:00.000Z 100  5.900 //  247.0 //  262.9 //  54.6 //
2015-11-01T11:00:00.000Z 100  6.900 //  241.0 //  274.4 //  69.1 //
2015-11-01T11:15:00.000Z 100  7.350 //  236.0 //  272.2 //  74.0 //
2015-11-01T11:30:00.000Z 100  7.725 //  226.0 //  267.3 //  76.7 //
2015-11-01T11:45:00.000Z 100  8.250 //  227.0 //  271.3 //  80.2 //
2015-11-01T12:00:00.000Z 100  8.650 //  222.0 //  272.7 //  83.3 //
2015-11-01T12:15:00.000Z  50  9.100 //  260.0 //  267.4 //  85.8 //
2015-11-01T12:30:00.000Z  50  9.400 //  272.0 //  264.9 //  84.2 //
2015-11-01T12:45:00.000Z  50  9.900 //  270.0 //  265.1 //  82.2 //
2015-11-01T13:00:00.000Z  70 10.400 //  275.0 //  282.5 //  82.4 //
2015-11-01T13:15:00.000Z  50 10.700 //  285.0 //  283.0 //  87.8 //
2015-11-01T13:30:00.000Z  70 10.800 //  280.0 //  297.3 //  92.0 //
2015-11-01T13:45:00.000Z  70 11.300 //  290.0 //  310.1 //  92.0 //
2015-11-01T14:00:00.000Z  70 11.500 //  302.0 //  308.9 //  92.3 //
2015-11-01T14:15:00.000Z  70 11.600 //  297.5 //  317.6 //  96.0 //
2015-11-01T14:30:00.000Z  70 11.800 //  307.5 //  329.8 //  98.8 //
2015-11-01T14:45:00.000Z  70 11.700 //  295.0 //  342.5 // 118.1 //
2015-11-01T15:00:00.000Z  70 11.400 //  300.0 //  348.5 // 126.0 //
2015-11-01T15:15:00.000Z  70 11.500 //  310.0 //  368.4 // 135.3 //
2015-11-01T15:30:00.000Z  70 11.500 //  310.0 //  382.8 // 140.3 //
2015-11-01T15:45:00.000Z  70 11.200 //  347.0 //  388.9 // 154.3 //
2015-11-01T16:00:00.000Z  50 10.700 //  355.0 //  386.4 // 166.1 //
2015-11-01T16:15:00.000Z  70 10.400 //  347.0 //  393.3 // 177.6 //
2015-11-01T16:30:00.000Z  70  9.900 //  340.0 //  388.5 // 186.2 //
2015-11-01T16:45:00.000Z  50  9.400 //  365.0 //  369.6 // 180.9 //
2015-11-01T17:00:00.000Z  70  9.500 //  337.0 //  385.4 // 185.6 //
2015-11-01T17:15:00.000Z  70  9.400 //  355.0 //  378.5 // 184.8 //
2015-11-01T17:30:00.000Z  70  9.300 //  370.0 //  362.1 // 161.3 //
2015-11-01T17:45:00.000Z  50  9.500 //  412.0 //  365.5 // 176.6 //
2015-11-01T18:00:00.000Z  70  9.300 //  345.0 //  349.7 // 151.5 //
2015-11-01T18:15:00.000Z  50  9.200 //  372.0 //  335.7 // 148.0 //
2015-11-01T18:30:00.000Z  70  9.500 //  346.0 //  359.2 // 168.9 //
2015-11-01T18:45:00.000Z  70  9.700 //  340.0 //  368.7 // 176.5 //
2015-11-01T19:00:00.000Z  70  9.900 //  322.0 //  375.8 // 177.3 //
2015-11-01T19:15:00.000Z  70  9.700 //  317.0 //  354.2 // 155.5 //
2015-11-01T19:30:00.000Z  70  9.700 //  320.0 //  362.1 // 157.3 //
2015-11-01T19:45:00.000Z  70  9.400 //  305.0 //  353.6 // 160.8 //
2015-11-01T20:00:00.000Z  70  9.500 //  308.0 //  375.7 // 175.9 //
2015-11-01T20:15:00.000Z  70  9.400 //  309.0 //  376.7 // 178.5 //
2015-11-01T20:30:00.000Z  70  9.300 //  330.0 //  374.6 // 186.1 //
2015-11-01T21:00:00.000Z  70  9.100 //  303.0 //  368.5 // 182.3 //
2015-11-01T21:15:00.000Z 100  9.000 //  230.0 //  368.0 // 180.3 //
2015-11-01T21:30:00.000Z  70  8.900 //  262.0 //  365.3 // 172.5 //
2015-11-01T21:45:00.000Z 100  9.000 //  228.0 //  374.2 // 171.3 //
2015-11-01T22:00:00.000Z 100  9.000 //  240.0 //  369.5 // 166.7 //
2015-11-01T22:15:00.000Z  70  9.000 //  248.0 //  366.4 // 159.0 //
2015-11-01T22:30:00.000Z 100  8.800 //  237.0 //  352.4 // 142.5 //
2015-11-01T22:45:00.000Z 100  9.100 //  248.0 //  382.3 // 171.8 //
2015-11-01T23:00:00.000Z 100  9.200 //  252.0 //  382.7 // 159.7 //
2015-11-01T23:15:00.000Z 100  9.200 //  262.0 //  384.3 // 152.5 //
2015-11-01T23:30:00.000Z 100  9.100 //  273.0 //  398.6 // 147.1 //
2015-11-01T23:45:00.000Z 100  8.900 //  293.0 //  422.6 // 149.8 //
2015-11-02T00:00:00.000Z 100  8.600 //  318.0 //  443.8 // 136.2 //
2015-11-02T00:15:00.000Z 100  8.200 //  344.0 //  461.0 // 125.1 //
2015-11-02T00:30:00.000Z 100  9.300 //  367.0 //  515.6 // 151.5 //
2015-11-02T00:45:00.000Z 100  8.400 //  356.0 //  491.0 // 128.6 //
2015-11-02T01:15:00.000Z 100 11.500 //  336.0 //  382.1 //  55.2 //
2015-11-02T01:30:00.000Z 100 11.500 //  316.0 //  351.4 //  37.1 //
2015-11-02T01:45:00.000Z 100  9.100 //  307.0 //  413.3 // 110.6 //
2015-11-02T02:00:00.000Z 100 10.400 //  301.0 //  385.1 //  54.3 //
2015-11-02T02:15:00.000Z 100  9.300 //  305.0 //  387.3 //  69.5 //
2015-11-02T02:30:00.000Z 100 10.900 //  346.0 //  399.5 //  59.7 //
2015-11-02T02:45:00.000Z 100  9.400 //  330.0 //  394.3 //  73.8 //
2015-11-02T03:00:00.000Z 100  9.300 //  321.0 //  397.6 //  84.7 //
2015-11-02T03:15:00.000Z 100  8.300 //  310.0 //  354.2 //  40.0 //
2015-11-02T03:30:00.000Z 100  9.300 //  301.0 //  391.6 //  69.4 //
2015-11-02T03:45:00.000Z   0  9.600 //  321.0 //    --- __   --- __
2015-11-02T04:00:00.000Z 100 10.600 //  300.0 //  315.2 //  22.5 //
2015-11-02T04:15:00.000Z 100  9.100 //  307.0 //  432.4 // 143.2 //
2015-11-02T04:30:00.000Z 100  8.800 //  341.0 //  416.4 //  88.6 //
2015-11-02T04:45:00.000Z 100  8.500 //  300.0 //  353.2 //  36.5 //
2015-11-02T05:00:00.000Z 100  6.700 //  270.0 //  365.0 //  83.9 //
2015-11-02T05:15:00.000Z 100  8.200 //  255.0 //  364.7 //  80.2 //
2015-11-02T05:30:00.000Z 100  7.200 //  241.0 //  321.1 //  46.6 //
2015-11-02T05:45:00.000Z   0  7.400 //  265.0 //    --- __   --- __
2015-11-02T06:00:00.000Z 100  6.900 //  313.0 //  414.1 // 129.0 //
2015-11-02T06:15:00.000Z 100  5.800 //  311.0 //  340.7 //  49.2 //
2015-11-02T06:30:00.000Z 100  4.700 //  260.0 //  283.0 //  23.8 //
2015-11-02T06:45:00.000Z 100  5.500 //  240.0 //  269.0 //  35.7 //
2015-11-02T07:00:00.000Z 100  5.100 //  225.0 //  285.6 //  59.7 //
2015-11-02T07:15:00.000Z 100  4.400 //  230.0 //  272.9 //  51.0 //
2015-11-02T07:30:00.000Z 100  4.700 //  275.0 //  336.5 //  88.2 //
2015-11-02T07:45:00.000Z 100  4.100 //  255.0 //  284.5 //  44.2 //
2015-11-02T08:00:00.000Z 100  4.000 //  240.0 //  270.8 //  41.2 //
2015-11-02T08:15:00.000Z   0  3.700 //  266.0 //    --- __   --- __
2015-11-02T08:30:00.000Z 100  3.700 //  255.0 //  304.9 //  76.2 //
2015-11-02T08:45:00.000Z 100  3.700 //  240.0 //  315.2 //  91.6 //
2015-11-02T09:00:00.000Z   0  4.200 //  230.0 //    --- __   --- __
2015-11-02T09:15:00.000Z 100  4.000 //  222.0 //  242.4 //  33.2 //
2015-11-02T09:30:00.000Z 100  4.500 //  220.0 //  260.9 //  51.3 //
2015-11-02T09:45:00.000Z 100  5.100 //  226.0 //  260.8 //  43.0 //
2015-11-02T10:00:00.000Z 100  4.700 //  227.0 //  252.2 //  37.7 //
2015-11-02T10:15:00.000Z  70  5.600 //  235.0 //  309.7 //  93.1 //
2015-11-02T10:30:00.000Z 100  5.700 //  240.0 //  272.0 //  60.9 //
2015-11-02T10:45:00.000Z 100  6.200 //  242.0 //  297.3 // 101.2 //
2015-11-02T11:00:00.000Z  70  7.200 //  236.0 //  275.6 //  78.4 //
2015-11-02T11:15:00.000Z 100  7.600 //  226.0 //  275.1 //  77.8 //
2015-11-02T11:30:00.000Z 100  7.713 //  221.0 //  267.1 //  88.8 //
2015-11-02T11:45:00.000Z 100  8.200 //  220.0 //  278.6 //  89.8 //
2015-11-02T12:00:00.000Z 100  8.650 //  200.0 //  269.0 //  83.1 //
2015-11-02T12:30:00.000Z  70  9.200 //  235.0 //  271.0 //  87.4 //
2015-11-02T12:45:00.000Z  70  9.500 //  277.0 //  271.9 //  81.4 //
2015-11-02T13:00:00.000Z  70  9.900 //  282.0 //  271.8 //  80.2 //
2015-11-02T13:15:00.000Z  70 10.400 //  281.0 //  283.7 //  81.3 //
2015-11-02T13:30:00.000Z  70 10.500 //  300.0 //  288.7 //  86.7 //
2015-11-02T13:45:00.000Z  70 10.600 //  295.0 //  299.2 //  86.0 //
2015-11-02T14:00:00.000Z  70 10.800 //  312.0 //  305.5 //  91.7 //
2015-11-02T14:15:00.000Z  70 11.000 //  312.0 //  320.2 // 100.0 //
2015-11-02T14:30:00.000Z  70 11.400 //  316.0 //  327.9 // 103.5 //
2015-11-02T14:45:00.000Z  70 11.700 //  310.0 //  334.2 // 109.3 //
2015-11-02T15:00:00.000Z  70 11.800 //  305.0 //  337.7 // 111.3 //
2015-11-02T15:15:00.000Z  70 11.900 //  300.0 //  341.6 // 110.4 //
2015-11-02T15:30:00.000Z  70 12.000 //  310.0 //  340.0 // 112.8 //
2015-11-02T15:45:00.000Z  70 12.100 //  310.0 //  340.1 // 113.5 //
2015-11-02T16:00:00.000Z  70 12.400 //  317.0 //  346.9 // 118.6 //
2015-11-02T16:15:00.000Z  70 12.500 //  311.0 //  352.5 // 129.3 //
2015-11-02T16:30:00.000Z  70 12.100 //  311.0 //  341.8 // 122.8 //
2015-11-02T16:45:00.000Z  70 12.000 //  316.0 //  357.8 // 129.5 //
2015-11-02T17:00:00.000Z  70 11.900 //  326.0 //  365.1 // 130.1 //
2015-11-02T17:15:00.000Z  70 11.900 //  326.0 //  364.2 // 128.9 //
2015-11-02T17:30:00.000Z  70 11.800 //  330.0 //  359.8 // 119.0 //
2015-11-02T17:45:00.000Z  70 11.400 //  325.0 //  345.5 // 121.3 //
2015-11-02T18:00:00.000Z  70 12.000 //  315.0 //  370.0 // 128.6 //
2015-11-02T18:15:00.000Z  70 11.500 //  325.0 //  352.2 // 124.8 //
2015-11-02T18:30:00.000Z  70 12.000 //  321.0 //  378.7 // 130.2 //
2015-11-02T18:45:00.000Z  70 12.100 //  330.0 //  384.9 // 132.3 //
2015-11-02T19:00:00.000Z  70 11.800 //  335.0 //  384.8 // 136.2 //
2015-11-02T19:15:00.000Z  70 11.900 //  325.0 //  399.7 // 150.0 //
2015-11-02T19:30:00.000Z 100 11.850 //  290.0 //  407.8 // 202.3 //
2015-11-02T19:45:00.000Z  70 11.550 //  300.0 //  406.9 // 203.7 //
2015-11-02T20:00:00.000Z 100 11.450 //  225.0 //  420.9 // 213.9 //
2015-11-02T20:15:00.000Z 100 11.100 //  225.0 //  422.0 // 189.7 //
2015-11-02T20:30:00.000Z  70 10.200 //  245.0 //  400.3 // 181.4 //
2015-11-02T20:45:00.000Z  70  9.800 //  255.0 //  385.7 // 188.7 //
2015-11-02T21:00:00.000Z  70  9.500 //  237.5 //  382.2 // 187.1 //
2015-11-02T21:15:00.000Z  70  9.400 //  257.5 //  385.8 // 193.9 //
2015-11-02T21:30:00.000Z  70  9.300 //  243.0 //  386.1 // 185.1 //
2015-11-02T21:45:00.000Z  70  9.200 //  272.0 //  382.0 // 191.9 //
2015-11-02T22:00:00.000Z 100  9.350 //  238.0 //  386.7 // 186.2 //
2015-11-02T22:15:00.000Z 100  9.300 //  232.0 //  374.0 // 160.8 //
2015-11-02T22:30:00.000Z 100  9.000 //  243.0 //  370.0 // 162.8 //
2015-11-02T22:45:00.000Z  70  9.100 //  243.0 //  388.1 // 183.3 //
2015-11-02T23:00:00.000Z 100  9.000 //  248.0 //  386.8 // 171.4 //
2015-11-02T23:15:00.000Z  70  8.900 //  258.0 //  376.2 // 146.7 //
2015-11-02T23:30:00.000Z 100  8.800 //  263.0 //  392.8 // 150.9 //
2015-11-02T23:45:00.000Z 100  8.500 //  283.0 //  396.6 // 116.5 //
2015-11-03T00:00:00.000Z 100  8.400 //  319.0 //  437.8 // 119.4 //
2015-11-03T00:15:00.000Z 100  8.400 //  342.0 //  470.2 // 151.1 //
2015-11-03T00:30:00.000Z 100  7.900 //  362.0 //  468.4 // 124.3 //
2015-11-03T00:45:00.000Z 100  7.300 //  356.0 //  434.6 //  98.7 //
2015-11-03T01:00:00.000Z 100  7.400 //  347.5 //  463.3 // 134.2 //
2015-11-03T01:15:00.000Z 100  8.400 //  366.0 //  439.6 //  91.7 //
2015-11-03T01:30:00.000Z 100  9.500 //  315.0 //  349.2 //  36.8 //
2015-11-03T01:45:00.000Z 100  9.200 //  292.0 //  447.6 // 182.3 //
2015-11-03T02:00:00.000Z 100  8.700 //  297.0 //  455.5 // 182.7 //
2015-11-03T02:15:00.000Z 100  9.300 //  317.0 //  351.7 //  32.7 //
2015-11-03T02:30:00.000Z 100  9.300 //  286.0 //  321.8 //  39.5 //
2015-11-03T03:00:00.000Z 100  7.400 //  280.0 //  366.7 //  86.5 //
2015-11-03T03:15:00.000Z 100  7.500 //  280.0 //  350.2 //  73.5 //
2015-11-03T03:30:00.000Z 100  7.700 //  286.0 //  365.3 //  87.0 //
2015-11-03T03:45:00.000Z 100  8.500 //  291.0 //  346.4 //  60.0 //
2015-11-03T04:00:00.000Z 100  9.000 //  302.0 //  398.6 // 103.4 //
2015-11-03T04:15:00.000Z   0  9.400 //  297.0 //    --- __   --- __
2015-11-03T04:30:00.000Z   0  9.100 //  266.0 //    --- __   --- __
2015-11-03T04:45:00.000Z 100  9.200 //  262.5 //  290.6 //  29.8 //
2015-11-03T05:00:00.000Z 100  8.700 //  245.0 //  304.0 //  67.8 //
2015-11-03T05:15:00.000Z 100  8.500 //  235.0 //  286.2 //  59.0 //
2015-11-03T05:30:00.000Z 100  7.800 //  225.0 //  283.5 //  70.6 //
2015-11-03T05:45:00.000Z 100  7.500 //  225.0 //  255.1 //  24.7 //
2015-11-03T06:00:00.000Z 100  6.800 //  227.5 //  304.1 //  81.0 //
2015-11-03T06:45:00.000Z 100  5.800 //  230.0 //  249.4 //  19.7 //
2015-11-03T07:15:00.000Z 100  4.900 //  211.0 //  231.0 //  26.8 //
2015-11-03T07:45:00.000Z   0  4.400 //  205.0 //    --- __   --- __
2015-11-03T09:15:00.000Z 100  3.700 //  200.0 //  203.1 //  13.3 //
2015-11-03T09:45:00.000Z 100  5.000 //  210.0 //  270.1 //  68.1 //
2015-11-03T10:00:00.000Z 100  4.700 //  217.0 //  244.4 //  35.6 //
2015-11-03T10:15:00.000Z  70  4.700 //  222.0 //  243.7 //  33.1 //
2015-11-03T10:30:00.000Z  70  5.200 //  213.0 //  268.7 //  79.7 //
2015-11-03T10:45:00.000Z 100  5.900 //  218.0 //  231.1 //  42.7 //
2015-11-03T11:00:00.000Z  70  6.800 //  232.0 //  249.3 //  61.7 //
2015-11-03T11:15:00.000Z 100  7.400 //  233.0 //  250.6 //  58.0 //
2015-11-03T11:30:00.000Z 100  8.013 //  227.0 //  266.7 //  69.2 //
2015-11-03T11:45:00.000Z 100  8.500 //  221.0 //  242.0 //  58.7 //
2015-11-03T12:00:00.000Z 100  8.500 //  220.0 //  231.6 //  61.4 //
2015-11-03T12:30:00.000Z  70  9.000 //  237.0 //  242.2 //  68.5 //
2015-11-03T12:45:00.000Z  50  8.900 //  248.0 //  241.0 //  77.0 //
2015-11-03T13:00:00.000Z  70  8.800 //  265.0 //  249.0 //  78.7 //
2015-11-03T13:15:00.000Z  50  9.000 //  271.0 //  259.7 //  78.2 //
2015-11-03T13:30:00.000Z  70  9.500 //  280.0 //  267.6 //  82.8 //
2015-11-03T13:45:00.000Z  70  9.800 //  280.0 //  262.0 //  85.7 //
2015-11-03T14:00:00.000Z  70 10.200 //  285.0 //  286.1 //  87.3 //
2015-11-03T14:15:00.000Z  70 10.600 //  295.0 //  297.3 //  88.7 //
2015-11-03T14:30:00.000Z  70 10.900 //  285.0 //  304.1 //  96.5 //
2015-11-03T14:45:00.000Z  70 10.800 //  282.0 //  306.2 // 103.9 //
2015-11-03T15:00:00.000Z  70 10.900 //  298.0 //  308.4 // 104.7 //
2015-11-03T15:15:00.000Z  70 11.000 //  305.0 //  321.9 // 115.1 //
2015-11-03T15:30:00.000Z  70 10.900 //  300.0 //  325.0 // 116.1 //
2015-11-03T15:45:00.000Z  70 10.900 //  302.0 //  339.2 // 124.0 //
2015-11-03T16:00:00.000Z  70 10.800 //  302.5 //  349.3 // 126.1 //
2015-11-03T16:15:00.000Z  70 10.900 //  325.0 //  359.4 // 129.9 //
2015-11-03T16:30:00.000Z  70 10.300 //  322.0 //  347.0 // 135.8 //
2015-11-03T16:45:00.000Z  70 10.300 //  335.0 //  363.8 // 148.5 //
2015-11-03T17:00:00.000Z  70 10.300 //  350.0 //  373.2 // 145.8 //
2015-11-03T17:15:00.000Z  70 10.900 //  316.0 //  400.2 // 178.9 //
2015-11-03T17:30:00.000Z  70 10.600 //  316.0 //  379.1 // 175.8 //
2015-11-03T17:45:00.000Z  70 10.700 //  330.0 //  390.9 // 192.3 //
2015-11-03T18:00:00.000Z  70 10.100 //  321.0 //  361.8 // 156.8 //
2015-11-03T18:15:00.000Z  70  9.900 //  325.0 //  357.0 // 149.7 //
2015-11-03T18:30:00.000Z  70  9.600 //  320.0 //  350.3 // 143.4 //
2015-11-03T18:45:00.000Z  70  9.600 //  330.0 //  360.9 // 161.0 //
2015-11-03T19:00:00.000Z  70  9.400 //  320.0 //  364.2 // 164.5 //
2015-11-03T19:15:00.000Z  70  9.500 //  330.0 //  369.8 // 189.0 //
2015-11-03T19:30:00.000Z  70  9.500 //  317.5 //  362.6 // 194.7 //
2015-11-03T19:45:00.000Z  70  9.600 //  300.0 //  357.2 // 172.0 //
2015-11-03T20:00:00.000Z  70  9.500 //  315.0 //  337.3 // 150.0 //
2015-11-03T20:15:00.000Z 100  9.700 //  270.0 //  357.5 // 171.4 //
2015-11-03T20:30:00.000Z  50  9.400 //  301.0 //  314.5 // 123.6 //
2015-11-03T20:45:00.000Z  70  9.600 //  270.0 //  328.1 // 126.5 //
2015-11-03T21:00:00.000Z  70  9.500 //  235.0 //  318.9 // 118.0 //
2015-11-03T21:15:00.000Z  70 10.300 //  252.5 //  357.3 // 133.8 //
2015-11-03T21:30:00.000Z  70 10.700 //  252.0 //  366.9 // 150.0 //
2015-11-03T21:45:00.000Z 100 10.800 //  232.0 //  362.2 // 150.8 //
2015-11-03T22:00:00.000Z 100 10.450 //  237.0 //  343.7 // 138.7 //
2015-11-03T22:15:00.000Z 100 10.650 //  232.0 //  347.0 // 127.6 //
2015-11-03T22:30:00.000Z 100 10.900 //  238.0 //  363.5 // 140.7 //
2015-11-03T22:45:00.000Z 100 10.500 //  235.0 //  347.8 // 132.4 //
2015-11-03T23:00:00.000Z  70 10.900 //  237.0 //  374.8 // 162.1 //
2015-11-03T23:15:00.000Z 100 11.100 //  243.0 //  360.6 // 131.2 //
2015-11-03T23:30:00.000Z 100 10.800 //  243.0 //  354.3 // 109.3 //
2015-11-04T00:00:00.000Z 100 10.200 //  263.0 //  373.9 // 105.0 //
2015-11-04T00:15:00.000Z 100  9.800 //  278.0 //  373.3 //  89.7 //
2015-11-04T00:30:00.000Z 100  9.500 //  288.0 //  391.5 //  94.2 //
2015-11-04T00:45:00.000Z 100  9.500 //  313.0 //  436.0 // 117.1 //
2015-11-04T01:00:00.000Z 100  9.200 //  341.0 //  450.1 // 103.9 //
2015-11-04T01:15:00.000Z 100  8.700 //  360.0 //  449.9 // 101.3 //
2015-11-04T01:30:00.000Z 100  8.400 //  365.0 //  470.4 // 121.1 //
2015-11-04T01:45:00.000Z 100  7.200 //  377.0 //  421.7 //  67.1 //
2015-11-04T02:00:00.000Z 100  9.300 //  377.0 //  470.8 // 107.4 //
2015-11-04T02:15:00.000Z 100  9.300 //  387.0 //  424.3 //  53.0 //
2015-11-04T02:30:00.000Z 100 10.300 //  387.0 //  419.0 //  44.0 //
2015-11-04T02:45:00.000Z 100  9.500 //  366.0 //  418.1 //  48.7 //
2015-11-04T03:00:00.000Z 100  9.000 //  342.0 //  405.4 //  68.1 //
2015-11-04T03:15:00.000Z 100  8.500 //  341.0 //  424.9 //  97.0 //
2015-11-04T03:30:00.000Z 100  9.200 //  346.0 //  392.2 //  48.9 //
2015-11-04T03:45:00.000Z 100  8.800 //  340.0 //  397.2 //  56.1 //
2015-11-04T04:00:00.000Z 100  7.900 //  331.0 //  403.9 //  84.4 //
2015-11-04T04:15:00.000Z 100  8.600 //  315.0 //  406.9 //  98.8 //
2015-11-04T04:30:00.000Z 100  8.500 //  290.0 //  343.4 //  48.6 //
2015-11-04T04:45:00.000Z 100  9.000 //  285.0 //  328.4 //  42.5 //
2015-11-04T05:00:00.000Z 100  8.800 //  285.0 //  347.6 //  83.9 //
2015-11-04T05:15:00.000Z 100  7.300 //  290.0 //  323.6 //  43.3 //
2015-11-04T05:30:00.000Z 100  6.800 //  291.0 //  326.4 //  47.6 //
2015-11-04T05:45:00.000Z 100  6.700 //  280.0 //  329.2 //  63.5 //
2015-11-04T06:00:00.000Z 100  6.800 //  265.0 //  320.2 //  61.0 //
2015-11-04T06:15:00.000Z 100  6.700 //  245.0 //  301.1 //  64.0 //
2015-11-04T06:30:00.000Z   0  6.000 //  225.0 //    --- __   --- __
2015-11-04T07:00:00.000Z 100  5.100 //  216.0 //  239.8 //  30.9 //
2015-11-04T07:15:00.000Z 100  4.900 //  220.0 //  248.5 //  35.2 //
2015-11-04T07:30:00.000Z 100  4.600 //  225.0 //  251.8 //  35.2 //
2015-11-04T07:45:00.000Z 100  4.100 //  225.0 //  298.7 //  81.8 //
2015-11-04T08:00:00.000Z   0  4.100 //  232.5 //    --- __   --- __
2015-11-04T08:15:00.000Z 100  3.700 //  249.0 //  262.5 //  27.7 //
2015-11-04T09:00:00.000Z 100  4.100 //  316.0 //  325.3 //  39.2 //
2015-11-04T09:15:00.000Z 100  4.200 //  325.0 //  348.0 //  54.1 //
2015-11-04T09:30:00.000Z 100  4.200 //  331.0 //  357.6 //  71.4 //
2015-11-04T09:45:00.000Z 100  3.100 //  300.0 //  338.7 //  77.0 //
2015-11-04T10:00:00.000Z 100  4.700 //  305.0 //  336.4 //  69.5 //
2015-11-04T10:15:00.000Z 100  5.200 //  300.0 //  339.4 //  73.5 //
2015-11-04T10:30:00.000Z  70  5.700 //  266.0 //  301.2 //  64.0 //
2015-11-04T10:45:00.000Z  70  6.800 //  242.0 //  276.7 //  70.0 //
2015-11-04T11:00:00.000Z 100  7.600 //  236.0 //  272.8 //  72.1 //
2015-11-04T11:15:00.000Z 100  8.200 //  236.0 //  267.7 //  85.1 //
2015-11-04T11:30:00.000Z 100  8.600 //  232.0 //  257.0 //  62.4 //
2015-11-04T11:45:00.000Z 100  9.025 //  233.0 //  254.6 //  63.2 //
2015-11-04T12:00:00.000Z  70  9.500 //  240.0 //  266.7 //  72.2 //
2015-11-04T12:15:00.000Z  70  9.800 //  237.5 //  263.8 //  73.7 //
