# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2025-11-28T08:06:53.502Z
#
# Location: GEO -12.0N 283.2E, URSI-Code JI91J JICAMARCA
# Instrument: Ionosonde, Model: DPS-4
#
# Query for measurement intervals of time:
# 2015-09-01T00:00:00.000Z - 2015-10-31T23:59:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
# hF [km] - Minimum virtual height of F trace
# hmF2 [km] - Peak height F2-layer
# B0 [km] - IRI thickness parameter
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of JI91J data provider
#
#Time                     CS   foF2 QD     hF QD   hmF2 QD    B0 QD
2015-09-01T00:00:00.000Z 100  8.400 //  260.0 //  345.5 //  86.1 //
2015-09-01T00:15:00.000Z 100  8.200 //  262.0 //  362.1 // 100.2 //
2015-09-01T00:30:00.000Z 100  8.200 //  268.0 //  403.0 // 152.3 //
2015-09-01T00:45:00.000Z 100  8.200 //  262.5 //  386.3 // 116.6 //
2015-09-01T01:00:00.000Z 100  7.700 //  261.0 //  343.3 //  78.7 //
2015-09-01T01:15:00.000Z 100  8.000 //  260.0 //  343.3 //  83.2 //
2015-09-01T01:30:00.000Z 100  7.500 //  250.0 //  330.5 //  78.2 //
2015-09-01T02:00:00.000Z 100  8.000 //  226.0 //  323.9 //  78.2 //
2015-09-01T02:15:00.000Z 100  8.600 //  250.0 //  292.1 //  46.8 //
2015-09-01T03:00:00.000Z 100  7.300 //  225.0 //  304.8 //  83.4 //
2015-09-01T03:15:00.000Z 100  7.500 //  225.0 //  320.3 //  97.7 //
2015-09-01T03:30:00.000Z 100  7.300 //  220.0 //  285.3 //  63.9 //
2015-09-01T03:45:00.000Z 100  7.500 //  211.0 //  291.6 //  75.9 //
2015-09-01T04:00:00.000Z 100  7.600 //  205.0 //  286.1 //  73.6 //
2015-09-01T04:15:00.000Z 100  7.600 //  202.5 //  271.9 //  65.1 //
2015-09-01T04:30:00.000Z 100  7.300 //  198.0 //  261.5 //  64.5 //
2015-09-01T04:45:00.000Z 100  6.600 //  192.0 //  247.6 //  52.3 //
2015-09-01T05:00:00.000Z 100  6.100 //  193.0 //  254.0 //  60.0 //
2015-09-01T05:15:00.000Z 100  5.900 //  198.0 //  260.5 //  62.9 //
2015-09-01T05:30:00.000Z 100  5.800 //  193.0 //  241.7 //  48.8 //
2015-09-01T05:45:00.000Z 100  5.400 //  193.0 //  258.4 //  68.1 //
2015-09-01T06:00:00.000Z 100  5.300 //  198.0 //  297.4 // 103.6 //
2015-09-01T06:15:00.000Z 100  5.000 //  200.0 //  298.1 // 105.9 //
2015-09-01T06:30:00.000Z 100  5.400 //  203.0 //  282.7 //  82.2 //
2015-09-01T06:45:00.000Z 100  5.200 //  205.0 //  243.7 //  45.4 //
2015-09-01T07:00:00.000Z 100  5.100 //  209.0 //  297.0 //  90.5 //
2015-09-01T07:15:00.000Z 100  4.500 //  210.0 //  255.0 //  52.1 //
2015-09-01T07:30:00.000Z 100  4.200 //  214.0 //  262.7 //  56.9 //
2015-09-01T07:45:00.000Z 100  4.100 //  218.0 //  273.9 //  60.2 //
2015-09-01T08:00:00.000Z   0  3.600 //  232.0 //    --- __   --- __
2015-09-01T08:15:00.000Z 100  4.000 //  233.0 //  290.2 //  70.0 //
2015-09-01T08:30:00.000Z 100  3.900 //  239.0 //  282.5 //  54.5 //
2015-09-01T08:45:00.000Z 100  3.800 //  245.0 //  340.3 // 112.3 //
2015-09-01T09:00:00.000Z 100  3.500 //  249.0 //  291.4 //  55.1 //
2015-09-01T09:15:00.000Z 100  3.400 //  255.0 //  290.7 //  52.9 //
2015-09-01T09:30:00.000Z 100  3.400 //  258.0 //  350.4 // 120.4 //
2015-09-01T09:45:00.000Z 100  3.200 //  263.0 //  284.7 //  46.2 //
2015-09-01T10:00:00.000Z 100  3.200 //  257.5 //  280.1 //  42.4 //
2015-09-01T10:15:00.000Z 100  3.200 //  260.0 //  326.5 //  98.7 //
2015-09-01T10:30:00.000Z 100  3.000 //  251.0 //  272.8 //  46.3 //
2015-09-01T10:45:00.000Z 100  3.100 //  250.0 //  277.6 //  60.5 //
2015-09-01T11:00:00.000Z 100  3.600 //  247.0 //  275.7 //  69.2 //
2015-09-01T11:15:00.000Z 100  4.500 //  240.0 //  266.5 //  63.1 //
2015-09-01T11:30:00.000Z 100  5.300 //  231.0 //  242.6 //  58.1 //
2015-09-01T11:45:00.000Z 100  5.825 //  221.0 //  243.8 //  73.9 //
2015-09-01T12:00:00.000Z 100  6.825 //  221.0 //  253.8 //  81.4 //
2015-09-01T12:15:00.000Z 100  6.950 //  215.0 //  239.7 //  72.5 //
2015-09-01T12:30:00.000Z 100  7.650 //  211.0 //  255.6 //  80.8 //
2015-09-01T12:45:00.000Z 100  7.513 //  210.0 //  245.3 //  73.2 //
2015-09-01T13:00:00.000Z 100  8.150 //  206.0 //  255.4 //  76.3 //
2015-09-01T13:15:00.000Z 100  8.104 //  203.0 //  247.6 //  76.0 //
2015-09-01T13:30:00.000Z 100  8.850 //  202.0 //  260.6 //  78.7 //
2015-09-01T13:45:00.000Z 100  8.850 //  205.0 //  264.4 //  90.7 //
2015-09-01T14:00:00.000Z 100  8.850 //  195.0 //  264.7 //  96.1 //
2015-09-01T14:15:00.000Z 100  9.350 //  195.0 //  308.9 // 129.6 //
2015-09-01T14:30:00.000Z 100  9.650 //  215.0 //  301.0 // 120.1 //
2015-09-01T14:45:00.000Z   0  9.900 //  236.0 //    --- __   --- __
2015-09-01T15:00:00.000Z 100  9.413 //  195.0 //  300.7 // 131.6 //
2015-09-01T15:15:00.000Z  70  9.750 //  325.0 //  311.8 // 133.7 //
2015-09-01T15:30:00.000Z  70  9.450 //  205.0 //  306.0 // 143.6 //
2015-09-01T15:45:00.000Z 100  9.450 //  200.0 //  322.1 // 133.7 //
2015-09-01T16:15:00.000Z   0  8.900 //  195.0 //    --- __   --- __
2015-09-01T17:00:00.000Z   0  8.500 //  200.0 //    --- __   --- __
2015-09-01T17:30:00.000Z 100  8.600 //  235.0 //  316.6 // 132.2 //
2015-09-01T17:45:00.000Z  70  8.250 //  335.0 //  298.1 // 160.9 //
2015-09-01T18:15:00.000Z 100  8.602 //  345.0 //  324.7 // 140.5 //
2015-09-01T18:45:00.000Z  70  8.850 //  342.0 //  313.0 // 148.6 //
2015-09-01T19:15:00.000Z   0  9.400 //  180.0 //    --- __   --- __
2015-09-01T19:30:00.000Z  70  9.500 //  330.0 //  345.3 // 154.5 //
2015-09-01T19:45:00.000Z   0  9.600 //  285.0 //    --- __   --- __
2015-09-01T20:00:00.000Z   0  9.800 //  179.0 //    --- __   --- __
2015-09-01T20:15:00.000Z 100  9.750 //  200.0 //  343.7 // 161.7 //
2015-09-01T20:30:00.000Z 100  9.550 //  171.0 //  343.2 // 162.6 //
2015-09-01T20:45:00.000Z 100  9.200 //  230.0 //  340.7 // 137.6 //
2015-09-01T21:00:00.000Z 100  9.175 //  180.0 //  364.6 // 166.8 //
2015-09-01T21:15:00.000Z 100  9.250 //  185.0 //  353.9 // 113.0 //
2015-09-01T21:30:00.000Z 100  9.250 //  191.0 //  361.8 // 136.8 //
2015-09-01T21:45:00.000Z 100  9.250 //  191.0 //  356.0 // 133.7 //
2015-09-01T22:00:00.000Z 100  9.300 //  232.0 //  357.1 // 121.8 //
2015-09-01T22:15:00.000Z 100  9.500 //  227.5 //  360.1 // 119.3 //
2015-09-01T22:30:00.000Z 100  9.300 //  231.0 //  357.0 // 128.8 //
2015-09-01T22:45:00.000Z 100  9.100 //  246.0 //  376.4 // 163.4 //
2015-09-01T23:00:00.000Z  70  8.600 //  237.0 //  368.6 // 153.2 //
2015-09-01T23:15:00.000Z  70  9.000 //  248.0 //  407.2 // 182.2 //
2015-09-01T23:30:00.000Z 100  8.300 //  252.0 //  410.8 // 210.6 //
2015-09-01T23:45:00.000Z 100  8.100 //  253.0 //  408.8 // 186.3 //
2015-09-02T00:00:00.000Z 100  7.800 //  263.0 //  406.9 // 165.9 //
2015-09-02T00:15:00.000Z 100  7.400 //  269.0 //  386.7 // 121.9 //
2015-09-02T00:30:00.000Z 100  6.800 //  269.0 //  355.0 //  85.2 //
2015-09-02T00:45:00.000Z 100  7.200 //  274.0 //  408.6 // 159.0 //
2015-09-02T01:00:00.000Z 100  6.900 //  277.0 //  383.2 // 120.9 //
2015-09-02T01:15:00.000Z 100  6.700 //  272.0 //  376.5 // 112.4 //
2015-09-02T01:30:00.000Z 100  5.900 //  274.0 //  330.0 //  67.5 //
2015-09-02T01:45:00.000Z 100  6.300 //  265.0 //  339.8 //  77.9 //
2015-09-02T02:00:00.000Z 100  5.700 //  265.0 //  323.9 //  63.8 //
2015-09-02T02:15:00.000Z 100  5.700 //  272.0 //  354.4 //  90.7 //
2015-09-02T02:30:00.000Z 100  5.400 //  267.5 //  364.0 // 101.3 //
2015-09-02T02:45:00.000Z 100  5.300 //  271.0 //  360.1 // 102.0 //
2015-09-02T03:00:00.000Z 100  5.800 //  255.0 //  356.9 // 106.0 //
2015-09-02T03:15:00.000Z 100  5.700 //  257.5 //  334.5 //  81.9 //
2015-09-02T03:30:00.000Z 100  6.000 //  241.0 //  307.6 //  70.9 //
2015-09-02T03:45:00.000Z 100  6.300 //  230.0 //  304.9 //  78.8 //
2015-09-02T04:00:00.000Z 100  6.600 //  220.0 //  308.5 //  92.9 //
2015-09-02T04:15:00.000Z 100  6.300 //  217.5 //  277.6 //  58.5 //
2015-09-02T04:30:00.000Z 100  6.500 //  222.0 //  287.6 //  66.9 //
2015-09-02T04:45:00.000Z 100  6.600 //  212.0 //  283.2 //  70.2 //
2015-09-02T05:00:00.000Z 100  6.800 //  216.0 //  293.1 //  79.5 //
2015-09-02T05:15:00.000Z 100  6.800 //  207.0 //  284.0 //  71.1 //
2015-09-02T05:30:00.000Z 100  7.300 //  208.0 //  271.4 //  65.3 //
2015-09-02T05:45:00.000Z 100  7.300 //  205.0 //  291.3 //  83.2 //
2015-09-02T06:00:00.000Z 100  7.200 //  202.0 //  257.3 //  56.1 //
2015-09-02T06:15:00.000Z 100  6.300 //  203.0 //  245.2 //  45.4 //
2015-09-02T06:30:00.000Z 100  7.000 //  204.0 //  278.1 //  71.3 //
2015-09-02T06:45:00.000Z 100  7.000 //  195.0 //  298.5 // 102.4 //
2015-09-02T07:00:00.000Z 100  6.100 //  193.0 //  222.8 //  30.7 //
2015-09-02T07:15:00.000Z 100  5.800 //  198.0 //  236.2 //  42.8 //
2015-09-02T07:30:00.000Z 100  5.500 //  192.5 //  275.4 //  82.0 //
2015-09-02T07:45:00.000Z 100  5.300 //  203.0 //  291.9 //  89.8 //
2015-09-02T08:00:00.000Z 100  4.700 //  202.5 //  285.3 //  86.7 //
2015-09-02T08:15:00.000Z 100  4.200 //  205.0 //  272.4 //  73.7 //
2015-09-02T08:30:00.000Z 100  3.900 //  205.0 //  269.3 //  72.3 //
2015-09-02T08:45:00.000Z 100  3.800 //  212.5 //  254.8 //  50.7 //
2015-09-02T09:00:00.000Z 100  3.500 //  220.0 //  314.0 // 112.7 //
2015-09-02T09:15:00.000Z 100  3.200 //  227.5 //  305.2 //  96.3 //
2015-09-02T09:30:00.000Z 100  2.800 //  225.0 //  315.0 // 113.8 //
2015-09-02T09:45:00.000Z   0  2.600 //  230.0 //    --- __   --- __
2015-09-02T10:45:00.000Z 100  2.100 //  250.0 //  274.5 //  67.6 //
2015-09-02T11:00:00.000Z 100  3.100 //  245.0 //  297.6 //  98.4 //
2015-09-02T11:15:00.000Z 100  4.000 //  236.0 //  253.0 //  67.7 //
2015-09-02T11:30:00.000Z 100  5.013 //  231.0 //  244.7 //  58.5 //
2015-09-02T11:45:00.000Z 100  6.150 //  231.0 //  230.1 //  54.9 //
2015-09-02T12:00:00.000Z 100  6.601 //  221.0 //  252.9 //  80.0 //
2015-09-02T12:15:00.000Z 100  7.101 //  211.0 //  247.2 //  68.5 //
2015-09-02T12:30:00.000Z 100  7.250 //  215.0 //  241.4 //  73.4 //
2015-09-02T12:45:00.000Z 100  7.613 //  206.0 //  233.3 //  67.1 //
2015-09-02T13:00:00.000Z 100  7.850 //  191.0 //  247.9 //  74.3 //
2015-09-02T13:15:00.000Z 100  8.050 //  190.0 //  251.6 //  73.3 //
2015-09-02T13:30:00.000Z 100  7.600 //  207.0 //  230.7 //  88.9 //
2015-09-02T13:45:00.000Z 100  8.900 //  200.0 //  288.8 //  98.3 //
2015-09-02T14:00:00.000Z 100  9.350 //  193.0 //  300.0 // 114.6 //
2015-09-02T14:15:00.000Z 100  9.325 //  205.0 //  293.5 // 122.7 //
2015-09-02T14:30:00.000Z 100  9.350 //  195.0 //  316.6 // 143.5 //
2015-09-02T14:45:00.000Z 100  9.350 //  190.0 //  325.4 // 160.7 //
2015-09-02T15:00:00.000Z 100  9.300 //  315.0 //  351.5 // 172.7 //
2015-09-02T15:15:00.000Z 100  9.100 //  238.0 //  363.0 // 181.1 //
2015-09-02T15:45:00.000Z   0  7.600 //  313.0 //    --- __   --- __
2015-09-02T16:00:00.000Z 100  7.825 //  175.0 //  332.6 // 193.3 //
2015-09-02T16:15:00.000Z 100  7.600 //  372.0 //  327.3 // 152.3 //
2015-09-02T16:30:00.000Z 100  7.500 //  382.0 //  320.8 // 145.4 //
2015-09-02T17:00:00.000Z  70  7.600 //  383.0 //  356.0 // 199.1 //
2015-09-02T17:15:00.000Z  70  7.500 //  387.0 //  353.1 // 179.2 //
2015-09-02T17:30:00.000Z  70  7.400 //  382.5 //  348.3 // 192.4 //
2015-09-02T17:45:00.000Z  70  7.700 //  375.0 //  348.6 // 175.4 //
2015-09-02T18:00:00.000Z   0  7.300 //  170.0 //    --- __   --- __
2015-09-02T18:15:00.000Z   0  7.400 //  210.0 //    --- __   --- __
2015-09-02T18:30:00.000Z  50  7.500 //  170.0 //  348.6 // 178.6 //
2015-09-02T18:45:00.000Z 100  7.650 //  170.0 //  351.6 // 201.5 //
2015-09-02T19:00:00.000Z   0  7.700 //  225.0 //    --- __   --- __
2015-09-02T19:15:00.000Z   0  7.900 //  180.0 //    --- __   --- __
2015-09-02T19:30:00.000Z 100  8.050 //  172.5 //  365.1 // 224.1 //
2015-09-02T19:45:00.000Z  70  8.450 //  175.0 //  376.0 // 178.4 //
2015-09-02T20:00:00.000Z 100  8.013 //  170.0 //  329.9 // 167.0 //
2015-09-02T20:15:00.000Z 100  7.750 //  200.0 //  325.5 // 181.8 //
2015-09-02T20:30:00.000Z 100  7.600 //  175.0 //  336.4 // 165.0 //
2015-09-02T20:45:00.000Z 100  8.050 //  172.5 //  373.6 // 186.7 //
2015-09-02T21:00:00.000Z 100  7.775 //  195.0 //  342.3 // 157.8 //
2015-09-02T21:15:00.000Z 100  7.850 //  200.0 //  352.1 // 175.2 //
2015-09-02T21:30:00.000Z 100  7.950 //  201.0 //  348.1 // 164.8 //
2015-09-02T21:45:00.000Z 100  7.950 //  200.0 //  348.8 // 189.6 //
2015-09-02T22:00:00.000Z  70  8.350 //  221.0 //  366.2 // 176.4 //
2015-09-02T22:15:00.000Z 100  8.850 //  221.0 //  359.0 // 159.9 //
2015-09-02T22:30:00.000Z 100  8.200 //  232.0 //  341.6 // 119.9 //
2015-09-02T22:45:00.000Z 100  7.700 //  233.0 //  351.6 // 189.3 //
2015-09-02T23:00:00.000Z 100  8.300 //  247.0 //  341.8 // 128.3 //
2015-09-02T23:15:00.000Z  70  8.400 //  242.0 //  339.8 // 117.7 //
2015-09-02T23:30:00.000Z 100  8.700 //  242.0 //  350.8 // 109.5 //
2015-09-02T23:45:00.000Z 100  8.000 //  241.0 //  350.5 // 125.0 //
2015-09-03T00:00:00.000Z 100  8.000 //  247.5 //  353.3 // 100.6 //
2015-09-03T00:15:00.000Z 100  8.000 //  255.0 //  355.7 // 100.6 //
2015-09-03T00:30:00.000Z 100  7.800 //  260.0 //  324.4 //  70.7 //
2015-09-03T00:45:00.000Z 100  7.800 //  251.0 //  325.2 //  76.7 //
2015-09-03T01:15:00.000Z 100  8.700 //  237.5 //  323.4 //  79.7 //
2015-09-03T01:30:00.000Z 100  9.100 //  233.0 //  331.1 //  91.6 //
2015-09-03T01:45:00.000Z 100  8.700 //  228.0 //  299.0 //  69.2 //
2015-09-03T02:00:00.000Z 100  8.600 //  217.0 //  284.0 //  62.4 //
2015-09-03T02:15:00.000Z 100  8.600 //  208.0 //  297.4 //  82.4 //
2015-09-03T02:30:00.000Z 100  8.200 //  207.0 //  278.4 //  66.2 //
2015-09-03T02:45:00.000Z 100  7.900 //  207.0 //  299.6 // 108.0 //
2015-09-03T03:00:00.000Z 100  7.700 //  202.0 //  305.2 //  95.6 //
2015-09-03T03:15:00.000Z 100  7.500 //  197.5 //  291.3 //  90.9 //
2015-09-03T03:30:00.000Z 100  7.100 //  197.0 //  297.5 //  94.4 //
2015-09-03T03:45:00.000Z 100  7.100 //  201.0 //  281.7 //  80.9 //
2015-09-03T04:00:00.000Z 100  6.800 //  202.0 //  268.4 //  64.5 //
2015-09-03T04:15:00.000Z 100  5.900 //  203.0 //  241.0 //  40.1 //
2015-09-03T04:30:00.000Z 100  5.800 //  201.0 //  247.7 //  47.6 //
2015-09-03T04:45:00.000Z 100  5.700 //  218.0 //  262.8 //  52.5 //
2015-09-03T05:00:00.000Z 100  5.800 //  208.0 //  275.8 //  68.0 //
2015-09-03T05:15:00.000Z 100  6.000 //  207.0 //  254.8 //  51.6 //
2015-09-03T05:30:00.000Z 100  5.600 //  209.0 //  263.8 //  54.4 //
2015-09-03T05:45:00.000Z 100  5.800 //  207.5 //  265.6 //  59.8 //
2015-09-03T06:00:00.000Z 100  5.900 //  210.0 //  258.3 //  55.3 //
2015-09-03T06:15:00.000Z 100  5.500 //  204.0 //  244.5 //  43.5 //
2015-09-03T06:30:00.000Z 100  5.400 //  205.0 //  260.0 //  57.5 //
2015-09-03T06:45:00.000Z 100  5.800 //  202.0 //  265.2 //  66.8 //
2015-09-03T07:00:00.000Z 100  5.400 //  209.0 //  265.1 //  60.4 //
2015-09-03T07:15:00.000Z 100  5.400 //  213.0 //  284.7 //  73.7 //
2015-09-03T07:30:00.000Z 100  4.800 //  229.0 //  325.0 // 101.7 //
2015-09-03T07:45:00.000Z 100  5.000 //  227.5 //  303.3 //  81.5 //
2015-09-03T08:00:00.000Z 100  4.400 //  234.0 //  338.2 // 116.1 //
2015-09-03T08:15:00.000Z 100  4.100 //  250.0 //  310.0 //  83.5 //
2015-09-03T08:30:00.000Z 100  3.900 //  259.0 //  322.4 //  92.1 //
2015-09-03T08:45:00.000Z 100  3.700 //  274.0 //  341.0 // 103.4 //
2015-09-03T09:00:00.000Z 100  4.300 //  295.0 //  365.9 //  94.1 //
2015-09-03T09:30:00.000Z 100  3.800 //  315.0 //  366.9 //  86.4 //
2015-09-03T09:45:00.000Z 100  4.000 //  320.0 //  320.3 //  40.4 //
2015-09-03T10:15:00.000Z 100  4.700 //  321.0 //  338.7 //  50.6 //
2015-09-03T10:30:00.000Z 100  4.700 //  320.0 //  336.0 //  48.6 //
2015-09-03T10:45:00.000Z 100  5.300 //  336.0 //  359.3 //  52.9 //
2015-09-03T11:00:00.000Z 100  5.000 //  275.0 //  345.0 //  79.2 //
2015-09-03T11:15:00.000Z 100  4.400 //  247.0 //  323.9 // 175.1 //
2015-09-03T11:30:00.000Z 100  4.900 //  230.0 //  236.8 //  62.1 //
2015-09-03T11:45:00.000Z 100  6.207 //  226.0 //  260.4 //  76.1 //
2015-09-03T12:00:00.000Z 100  7.050 //  221.0 //  254.3 //  77.5 //
2015-09-03T12:15:00.000Z 100  7.200 //  228.0 //  249.0 //  77.7 //
2015-09-03T12:30:00.000Z  50  7.200 //  267.0 //  242.9 //  83.5 //
2015-09-03T12:45:00.000Z  70  7.500 //  260.0 //  247.6 //  84.7 //
2015-09-03T13:00:00.000Z  70  8.100 //  215.0 //  291.6 // 118.5 //
2015-09-03T13:15:00.000Z 100  7.950 //  205.0 //  263.8 //  76.4 //
2015-09-03T13:30:00.000Z 100  8.750 //  220.0 //  279.9 //  96.8 //
2015-09-03T13:45:00.000Z  70  9.150 //  225.0 //  293.5 // 108.3 //
2015-09-03T14:00:00.000Z 100  9.625 //  205.0 //  298.7 // 115.0 //
2015-09-03T14:15:00.000Z 100  9.613 //  200.0 //  313.1 // 138.9 //
2015-09-03T14:30:00.000Z 100  9.413 //  200.0 //  306.2 // 130.4 //
2015-09-03T14:45:00.000Z 100  9.325 //  315.0 //  324.1 // 101.4 //
2015-09-03T15:00:00.000Z 100  9.425 //  229.0 //  307.6 // 133.3 //
2015-09-03T15:45:00.000Z  70  9.350 //  301.0 //  310.0 // 145.7 //
2015-09-03T16:00:00.000Z   0  9.000 //  195.0 //    --- __   --- __
2015-09-03T16:15:00.000Z 100  9.350 //  290.0 //  353.3 // 162.6 //
2015-09-03T16:30:00.000Z  70  8.300 //  352.5 //  303.4 // 125.1 //
2015-09-03T16:45:00.000Z   0  8.800 //  305.0 //    --- __   --- __
2015-09-03T17:45:00.000Z  50  8.100 //  378.0 //  300.3 // 142.4 //
2015-09-03T18:00:00.000Z  70  8.100 //  350.0 //  276.6 // 103.9 //
2015-09-03T18:15:00.000Z  70  8.900 //  355.0 //  315.7 // 117.7 //
2015-09-03T18:45:00.000Z  70  8.900 //  330.0 //  331.2 // 130.2 //
2015-09-03T19:00:00.000Z  70  8.800 //  354.0 //  300.4 // 106.9 //
2015-09-03T19:15:00.000Z  70  9.300 //  335.0 //  345.8 // 148.5 //
2015-09-03T19:30:00.000Z  50  9.400 //  376.0 //  364.8 // 163.9 //
2015-09-03T19:45:00.000Z  50  8.900 //  380.0 //  329.2 // 133.4 //
2015-09-03T20:00:00.000Z  70  8.900 //  335.0 //  342.2 // 127.8 //
2015-09-03T20:15:00.000Z  70  8.900 //  306.0 //  366.3 // 171.0 //
2015-09-03T20:45:00.000Z  50  8.600 //  385.0 //  386.0 // 165.1 //
2015-09-03T21:15:00.000Z  70  8.300 //  263.0 //  380.3 // 196.7 //
2015-09-03T21:30:00.000Z  50  8.000 //  345.0 //  375.5 // 195.0 //
2015-09-03T21:45:00.000Z 100  7.900 //  215.0 //  368.1 // 192.9 //
2015-09-03T22:00:00.000Z  70  7.900 //  232.0 //  374.3 // 200.9 //
2015-09-03T22:15:00.000Z 100  7.800 //  233.0 //  346.0 // 161.9 //
2015-09-03T22:30:00.000Z  70  7.700 //  235.0 //  353.0 // 188.5 //
2015-09-03T22:45:00.000Z  70  7.500 //  242.0 //  333.8 // 144.3 //
2015-09-03T23:00:00.000Z 100  7.600 //  243.0 //  335.8 // 126.6 //
2015-09-03T23:15:00.000Z 100  7.500 //  248.0 //  338.6 // 103.8 //
2015-09-03T23:30:00.000Z 100  7.400 //  270.0 //  358.9 // 101.4 //
2015-09-03T23:45:00.000Z 100  7.300 //  293.0 //  397.3 // 110.1 //
2015-09-04T00:00:00.000Z 100  7.200 //  322.0 //  421.2 // 111.6 //
2015-09-04T00:15:00.000Z 100  6.900 //  358.0 //  451.3 // 103.1 //
2015-09-04T00:30:00.000Z 100  6.600 //  376.0 //  461.6 // 110.3 //
2015-09-04T00:45:00.000Z 100  6.900 //  392.0 //  435.3 //  72.8 //
2015-09-04T01:00:00.000Z 100  8.500 //  347.0 //  412.4 //  70.9 //
2015-09-04T01:30:00.000Z   0  3.000 //  260.0 //    --- __   --- __
2015-09-04T01:45:00.000Z 100  3.500 //  283.0 //  287.8 //  31.3 //
2015-09-04T02:15:00.000Z 100  3.200 //  323.0 //  386.1 //  71.2 //
2015-09-04T02:30:00.000Z 100  6.500 //  343.0 //  376.5 //  58.6 //
2015-09-04T02:45:00.000Z 100  7.900 //  307.0 //  393.4 //  97.4 //
2015-09-04T03:00:00.000Z 100  8.300 //  249.0 //  336.1 //  80.6 //
2015-09-04T03:15:00.000Z 100  5.700 //  227.0 //  259.4 //  36.6 //
2015-09-04T03:30:00.000Z 100  9.400 //  241.0 //  277.8 //  35.9 //
2015-09-04T03:45:00.000Z 100  9.200 //  226.0 //  308.5 //  74.9 //
2015-09-04T04:15:00.000Z 100  9.500 //  222.0 //  298.6 //  73.6 //
2015-09-04T04:30:00.000Z 100  8.300 //  215.0 //  310.4 //  97.6 //
2015-09-04T04:45:00.000Z 100  7.400 //  221.0 //  270.3 //  50.6 //
2015-09-04T05:00:00.000Z 100  8.000 //  207.5 //  266.1 //  48.4 //
2015-09-04T05:15:00.000Z 100  8.200 //  205.0 //  322.2 // 121.5 //
2015-09-04T05:30:00.000Z 100  8.000 //  205.0 //  282.0 //  68.5 //
2015-09-04T05:45:00.000Z 100  7.200 //  202.5 //  270.9 //  65.3 //
2015-09-04T06:00:00.000Z 100  6.800 //  200.0 //  260.8 //  59.7 //
2015-09-04T06:15:00.000Z 100  6.400 //  206.0 //  273.2 //  71.8 //
2015-09-04T06:30:00.000Z 100  6.200 //  205.0 //  270.7 //  71.8 //
2015-09-04T06:45:00.000Z 100  5.800 //  213.0 //  275.9 //  68.7 //
2015-09-04T07:00:00.000Z 100  5.600 //  221.0 //  284.8 //  70.3 //
2015-09-04T07:15:00.000Z 100  5.600 //  230.0 //  355.1 // 120.7 //
2015-09-04T07:30:00.000Z 100  5.100 //  237.0 //  304.2 //  74.0 //
2015-09-04T07:45:00.000Z 100  4.500 //  240.0 //  319.3 //  89.0 //
2015-09-04T08:00:00.000Z 100  4.300 //  239.0 //  266.5 //  35.2 //
2015-09-04T08:15:00.000Z 100  4.200 //  254.0 //  273.3 //  33.6 //
2015-09-04T09:00:00.000Z 100  3.600 //  288.0 //  362.1 // 121.3 //
2015-09-04T09:15:00.000Z 100  3.700 //  291.0 //  379.0 // 143.5 //
2015-09-04T09:30:00.000Z 100  3.700 //  290.0 //  389.4 // 147.7 //
2015-09-04T09:45:00.000Z 100  4.200 //  315.0 //  365.0 //  87.0 //
2015-09-04T10:00:00.000Z 100  4.200 //  320.0 //  369.6 //  82.8 //
2015-09-04T10:15:00.000Z 100  4.600 //  335.0 //  374.0 //  62.1 //
2015-09-04T10:30:00.000Z 100  4.600 //  354.0 //  365.3 //  50.0 //
2015-09-04T10:45:00.000Z 100  4.200 //  371.0 //  400.1 //  85.6 //
2015-09-04T11:00:00.000Z 100  3.900 //  285.0 //  373.2 // 157.4 //
2015-09-04T11:15:00.000Z 100  4.000 //  251.0 //  281.2 //  84.7 //
2015-09-04T11:30:00.000Z 100  5.050 //  237.0 //  251.2 //  62.8 //
2015-09-04T11:45:00.000Z 100  5.850 //  236.0 //  256.7 //  77.3 //
2015-09-04T12:00:00.000Z 100  6.650 //  226.0 //  258.0 //  75.0 //
2015-09-04T12:15:00.000Z 100  7.025 //  221.0 //  269.0 //  80.7 //
2015-09-04T12:30:00.000Z  70  7.600 //  265.0 //  254.5 //  78.8 //
2015-09-04T12:45:00.000Z 100  7.750 //  218.0 //  258.2 //  82.5 //
2015-09-04T13:00:00.000Z  70  8.000 //  277.0 //  262.9 //  82.9 //
2015-09-04T13:15:00.000Z  70  8.200 //  290.0 //  272.4 //  83.9 //
2015-09-04T13:30:00.000Z  70  8.400 //  227.0 //  279.9 //  89.8 //
2015-09-04T13:45:00.000Z  70  8.900 //  302.0 //  285.1 //  89.5 //
2015-09-04T14:00:00.000Z  70  9.300 //  292.0 //  277.7 //  96.5 //
2015-09-04T14:15:00.000Z 100  9.750 //  255.0 //  317.0 // 113.9 //
